220671
I||
OTLIT|204,29,141,141|1;2,0,5;1,5;;4
OTLIZ|204,46,36398,147|1;3,5;1;3,5;4
OTLJJ|51,71,4471,23|0;1,2,5;2;1,5,4;1,5,4
OTLJJ|51,139,3755,955|0;3,1,5;4,1;2,5;1,2,5
OTLJJ|51,139,4539,955|0;3,1,5;2;1,5;1,2,5
OTLJJ|51,139,36491,139|0;3,1,5;4,1,4;2,5,3;4
OTLJJ|204,29,51,139|1;2,0,5;3,5;1,3,5;4
OTLJL|51,71,3687,887|0;1,2,5;1,4;2,5;3,1,5
OTLJL|51,71,4471,887|0;1,2,5;2;1,5;3,1,5
OTLJL|51,139,4539,29|0;3,1,5;2;1,5,2,5;4,5
OTLJL|51,139,4539,2491|0;3,1,5;2;1,5,4;1,3,5
OTLJL|51,139,36491,142|0;3,1,5;4,1,4;2,5,2;4
OTLJL|204,29,141,29|1;2,0,5;1,5;;4,5
OTLJL|204,29,51357,3293|1;2,0,5;1,5,3;2,5,0,2;3,5
OTLLJ|51,139,4539,23|0;3,1,5;2;1,5,3,5;1,5,4
OTLLJ|51,139,4539,955|0;3,1,5;2;4,5;1,2,5
OTLLJ|51,139,36491,139|0;3,1,5;4,1,4;4;4
OTLLJ|51,78131,79735,23|0;2;1,5,2,5,4;1,5,3,1,5;1,5,4
OTLLJ|204,575692,35997,139|1;1,3;2,5;3,5;4
OTLLL|51,71,204,29|0;1,2,5;1,3,5;2,5;4,5
OTLLL|51,71,4471,29|0;1,2,5;2;1,5,3,5;4,5
OTLLL|51,71,4471,887|0;1,2,5;2;4,5;3,1,5
OTLLL|51,139,4539,2491|0;3,1,5;2;1,5;1,3,5
OTLLL|51,78131,4951,29|0;2;1,5,2,5;1,5,3,1,5;4,5
OTLLL|102,4982,30,142|;2;1,5,3,1,5;1,5;4
OTLLL|204,29,28957,113|1;2,0,5;3,5,3;1,3,5,3,5;1,3,5,2
OTLLO|204,2028,51436,204|1;4;1,3;2,5,2;0,5
OTLOI|51,71,4471,30583|0;1,2,5;2;;2,5
OTLOI|102,143974,147182,61166|;4,2;3,5,1,5;1,5;3,5
OTLOZ|204,29,51357,2973|1;2,0,5;1,5,3;0,5;1,2,4
OTLOZ|204,575692,35997,2973|1;1,3;2,5;0,5;1,2,4
OTLSI|204,46,51374,61166|1;3,5;3,1;3,4;3,5
OTLST|204,29,141,27|1;2,0,5;1,5;2;1,5,4
OTLTI|51,78131,79735,30583|0;2;1,5,2,5,4;1,5,4;2,5
OTLTJ|204,29,51,139|1;2,0,5;3,5;3,1,5;4
OTLTL|51,71,204,29|0;1,2,5;1,3,5;2,0,5;4,5
OTLTL|204,575692,35997,142|1;1,3;2,5;3,5,4;4
OTLTT|51,139,4539,27|0;3,1,5;2;1,5,4;1,5,4
OTLZI|51,78131,79735,30583|0;2;1,5,2,5,4;4;2,5
OTLZO|204,29,51357,204|1;2,0,5;1,5,3;3,5,4;0,5
OTLZT|204,575692,35997,141|1;1,3;2,5;2,0,2;4
OTOIJ|51,71,887,139|0;1,2,5;0,5;3,5;4
OTOIJ|51,139,955,955|0;3,1,5;0;;1,2,5
OTOIJ|102,312422,18278,3310|;3,4;0,5;2,5;2,0,5
OTOIJ|204,46,3310,3310|1;3,5;1,5;;2,0,5
OTOIL|51,71,887,887|0;1,2,5;0,5;;3,1,5
OTOIL|102,143974,11878,887|;4,2;1,5;3,5;3,1,5
OTOIL|204,29,3293,3293|1;2,0,5;1;;3,5
OTOIL|204,46,3310,29|1;3,5;1,5;3,5;4,5
OTOJI|51,71,887,30583|0;1,2,5;0,5;4;2,5
OTOJT|204,575692,2248,141|1;1,3;0,5;2,5,0,3;4
OTOLI|204,46,3310,61166|1;3,5;1,5;1,4;3,5
OTOLT|51,78131,305,27|0;2;1,5;1,5,3,5,1,2;1,5,4
OTOOJ|204,575692,2248,139|1;1,3;0,5;0,5;4
OTOOL|51,78131,305,29|0;2;1,5;1,5;4,5
OTOSJ|51,78131,305,23|0;2;1,5;2,5,2;1,5,4
OTOSJ|204,575692,2248,232|1;1,3;0,5;4;2,5,3
OTOSL|204,29,3293,29|1;2,0,5;1;3;4,5
OTOTJ|51,78131,305,23|0;2;1,5;1,5,3,1,5,2;1,5,4
OTOTJ|204,575692,2248,232|1;1,3;0,5;4;2,5,3
OTOTL|51,78131,305,113|0;2;1,5;1,5,4;1,3,5,2
OTOTL|204,575692,2248,142|1;1,3;0,5;2,0,5,3;4
OTOTO|51,78131,305,153|0;2;1,5;1,5,3,1,5;
OTOTO|204,575692,2248,153|1;1,3;0,5;2,0,5;
OTOZJ|51,139,955,139|0;3,1,5;0;1,5,2;4
OTOZL|51,78131,305,113|0;2;1,5;4;1,3,5,2
OTOZL|204,575692,2248,142|1;1,3;0,5;3,5,3;4
OTSIJ|102,36070,3814,23|;1,3;4;3,5;1,5,4
OTSIJ|204,575692,36076,2525|1;1,3;2,5,3;2,5;2,5
OTSIJ|204,575692,59596,2525|1;1,3;4;3,5;2,5
OTSIL|51,71,1655,142|0;1,2,5;;2,5;4
OTSIL|51,78131,5939,2491|0;2;2,5,2;2,5;1,3,5
OTSIL|204,46,9838,887|1;3,5;2;3,5;3,1,5
OTSJO|51,139,46,51|0;3,1,5;2;2,5;1,5
OTSJO|51,78131,5939,51|0;2;2,5,2;1,5,4;1,5
OTSJO|204,575692,59596,204|1;1,3;4;2,5,3;0,5
OTSJT|204,575692,36076,141|1;1,3;2,5,3;2,0,5;4
OTSLI|51,71,1655,30583|0;1,2,5;;4;2,5
OTSLI|204,46,9838,61166|1;3,5;2;3,1,5;3,5
OTSOJ|51,139,46,3310|0;3,1,5;2;1,5;2,0,5
OTSOL|204,29,4925,29|1;2,0,5;3;1,5;4,5
OTSTJ|204,20172,78,23|1;1;3;2,0,5;1,5,4
OTSTS|204,575692,36076,156|1;1,3;2,5,3;2,0,5;1,5,4
OTSTT|51,139,3307,27|0;3,1,5;1;2,0,5;1,5,4
OTSZL|204,575692,35998,142|1;1,3;2,5;2,0,2;4
OTTII|102,143974,26214,30583|;4,2;1,2,5;3,5;2,5
OTTII|102,312422,26214,30583|;3,4;3,5;3,5;2,5
OTTIJ|102,36070,3814,23|;1,3;4;3,5;1,5,4
OTTIJ|204,46,3694,23|1;3,5;4;3,5;1,5,4
OTTIJ|204,2028,36076,2525|1;4;1,3;2,5;2,5
OTTIJ|204,10188,36556,2525|1;;3,1,5;3,5;2,5
OTTIJ|204,575692,36076,2525|1;1,3;3,5,4,2;2,5;2,5
OTTIJ|204,575692,36556,2525|1;1,3;3,5,4,3;3,5;2,5
OTTIJ|204,575692,59596,2525|1;1,3;4;3,5;2,5
OTTIL|51,71,1895,142|0;1,2,5;4;2,5;4
OTTIL|51,3699,4979,2491|0;4;2;3,5;1,3,5
OTTIL|51,20019,5939,2491|0;1;2,0,5;2,5;1,3,5
OTTIL|51,78131,4979,2491|0;2;1,5,2,5,4,3;3,5;1,3,5
OTTIL|51,78131,5939,2491|0;2;1,5,2,5,4,2;2,5;1,3,5
OTTIL|51,78131,28979,2491|0;2;1,5,4;2,5;1,3,5
OTTIL|102,4982,1910,142|;2;1,5,4;2,5;4
OTTIT|51,18035,96115,27|0;3;2,0,5;2,5;1,5,4
OTTIT|51,78131,96115,27|0;2;1,5,2,5,4;2,5;1,5,4
OTTIT|204,9964,585452,141|1;2;3,1,5;3,5;4
OTTIT|204,575692,585452,141|1;1,3;3,5,4;3,5;4
OTTJJ|204,46,36014,139|1;3,5;3,1;2,0,5;4
OTTJJ|204,575692,36014,139|1;1,3;3,5;2,0,5;4
OTTJL|51,139,5019,29|0;3,1,5;2;1,5,2,5;4,5
OTTJL|51,78131,5019,29|0;2;1,5,3,1,5;1,5,2,5;4,5
OTTJO|51,20019,5939,51|0;1;2,0,5;1,5,4;1,5
OTTJO|51,78131,5939,51|0;2;1,5,2,5,4,2;1,5,4;1,5
OTTJO|204,20172,6092,204|1;1;2,0,5;1,5,4;0,5
OTTJO|204,575692,59596,204|1;1,3;4;2,5,3;0,5
OTTJT|204,2028,36076,141|1;4;1,3;2,0,5;4
OTTJT|204,575692,36076,141|1;1,3;3,5,4,2;2,0,5;4
OTTLJ|204,29,35997,139|1;2,0,5;1,5,3;3,5;4
OTTLJ|204,575692,35997,139|1;1,3;2,0,5;3,5;4
OTTLL|51,71,4951,29|0;1,2,5;2,0;1,5,3,1,5;4,5
OTTLL|51,78131,4951,29|0;2;1,5,2,5;1,5,3,1,5;4,5
OTTLO|51,10035,36403,51|0;;3,1,5;4;1,5
OTTLO|51,78131,28979,51|0;2;1,5,4;1,3,5,2;1,5
OTTLO|204,10188,36556,204|1;;3,1,5;4;0,5
OTTLO|204,575692,36556,204|1;1,3;3,5,4,3;4;0,5
OTTLT|51,3699,4979,27|0;4;2;1,5,3,1,5;1,5,4
OTTLT|51,78131,4979,27|0;2;1,5,2,5,4,3;1,5,3,1,5;1,5,4
OTTOS|51,139,5019,3483|0;3,1,5;2;1,5;3,4
OTTOS|51,78131,5019,3483|0;2;1,5,3,1,5;1,5;3,4
OTTOZ|204,29,35997,2973|1;2,0,5;1,5,3;0,5;1,2,4
OTTOZ|204,575692,35997,2973|1;1,3;2,0,5;0,5;1,2,4
OTTSJ|204,29,77,23|1;2,0,5;1,5;2;1,5,4
OTTST|51,139,5019,27|0;3,1,5;2;2,5,2;1,5,4
OTTST|51,78131,5019,27|0;2;1,5,3,1,5;2,5,2;1,5,4
OTTTJ|51,139,78,23|0;3,1,5;3;2,0,5;1,5,4
OTTTJ|51,139,5019,23|0;3,1,5;2;1,5,2,5,4;1,5,4
OTTTJ|51,78131,5019,23|0;2;1,5,3,1,5;1,5,2,5,4;1,5,4
OTTTL|204,29,39,142|1;2,0,5;2,5;3,1,5;4
OTTTL|204,29,35997,142|1;2,0,5;1,5,3;3,5,4;4
OTTTL|204,575692,35997,142|1;1,3;2,0,5;3,5,4;4
OTTTS|204,2028,36076,156|1;4;1,3;2,0,5;1,5,4
OTTTS|204,575692,36076,156|1;1,3;3,5,4,2;2,0,5;1,5,4
OTTTZ|51,3699,4979,147|0;4;2;1,5,3,1,5;4
OTTTZ|51,78131,4979,147|0;2;1,5,2,5,4,3;1,5,3,1,5;4
OTTZL|51,139,43,142|0;3,1,5;;1,5,3;4
OTTZT|204,29,35997,141|1;2,0,5;1,5,3;2,0,2;4
OTTZT|204,575692,35997,141|1;1,3;2,0,5;2,0,2;4
OTZIJ|51,71,18023,3310|0;1,2,5;2;3,5,3,3,5;2,0,5
OTZIJ|204,46,1774,23|1;3,5;4;3,5;1,5,4
OTZIJ|204,575692,36556,2525|1;1,3;3,5,3;3,5;2,5
OTZIL|51,78131,4979,2491|0;2;1,5,2,5,3;3,5;1,3,5
OTZIL|51,78131,28979,2491|0;2;4;2,5;1,3,5
OTZIL|102,4982,1910,142|;2;4;2,5;4
OTZJI|51,71,18023,30583|0;1,2,5;2;2,0,5;2,5
OTZJI|204,46,1774,61166|1;3,5;4;4;3,5
OTZLO|51,78131,28979,51|0;2;4;1,3,5,2;1,5
OTZLO|204,29,71,204|1;2,0,5;2;1,3,5;0,5
OTZLO|204,575692,36556,204|1;1,3;3,5,3;4;0,5
OTZLT|51,78131,4979,27|0;2;1,5,2,5,3;1,5,3,1,5;1,5,4
OTZOJ|51,139,36043,139|0;3,1,5;3,4;0,5;4
OTZOL|204,29,71,887|1;2,0,5;2;0,5;3,1,5
OTZSJ|51,78131,5015,23|0;2;1,5,3,5;2,5,2;1,5,4
OTZTL|51,10035,39,142|0;;1,5,2;3,1,5;4
OTZTT|204,29,893,141|1;2,0,5;;3,1,5;4
OTZTZ|51,78131,4979,147|0;2;1,5,2,5,3;1,5,3,1,5;4
OZIJJ|51,135,135,23|0;1,5,3;;;1,5,4
OZIJJ|102,9078,2750,3310|;3;3,5;1,2,5;2,0,5
OZILJ|51,99,35051,139|0;4;3;4;4
OZILL|204,18156,1405,3293|1;2;3,5;1,3,5;3,5
OZITI|102,13926,48878,61166|;;2,5;4;3,5
OZITL|51,99,35051,2491|0;4;3;2;1,3,5
OZJIJ|51,135,23,23|0;1,5,3;;;1,5,4
OZJJO|51,99,3811,51|0;4;4;2,5;1,5
OZJJO|51,99,12659,51|0;4;2;1,3,5,3;1,5
OZJJZ|204,45,12605,2973|1;3,5;2;1,3,5;1,2,4
OZJJZ|204,45,35053,2973|1;3,5;1,3;2;1,2,4
OZJLO|204,18156,1916,204|1;2;2,0,5;1,3,5;0,5
OZJLT|204,45,35053,141|1;3,5;1,3;4;4
OZJLZ|51,135,23,201|0;1,5,3;;1,5,3;1,4
OZJTT|51,135,23,141|0;1,5,3;;1,5,3;4
OZJZL|51,135,23,887|0;1,5,3;;;3,1,5
OZLIJ|51,99,1907,139|0;4;4;2,5;4
OZLIJ|102,9078,18038,3310|;3;1,2,5;3,3,5,3,5;2,0,5
OZLIJ|102,13926,3814,23|;;3,1,5;3,5;1,5,4
OZLIL|204,18156,839404,3293|1;2;1,3,5;2,5;3,5
OZLJO|102,9078,46,51|;3;3,5,1,5;2,5;1,5
OZLJO|204,18156,839404,204|1;2;1,3,5;2,5,0,5;0,5
OZLLO|51,135,71,204|0;1,5,3;;1,3,5;0,5
OZLOJ|102,9078,46,3310|;3;3,5,1,5;1,5;2,0,5
OZLOL|51,135,71,887|0;1,5,3;;0,5;3,1,5
OZLSL|51,135,4535,887|0;1,5,3;2;2,5;3,1,5
OZLTJ|51,135,4535,23|0;1,5,3;2;1,5,4;1,5,4
OZLTT|51,99,3307,27|0;4;1,3,5;2,0,5;1,5,4
OZOJL|51,135,1767,887|0;1,5,3;;2,5;3,1,5
OZOTL|204,45,3309,29|1;3,5;1,5;2,0,5;4,5
OZSJL|102,9078,102,887|;3;1,2,5;2,5;3,1,5
OZSLJ|102,9078,102,3310|;3;1,2,5;1,3,5;2,0,5
OZSTJ|51,135,3303,23|0;1,5,3;1;2,0,5;1,5,4
OZSTL|204,14028,894,142|1;;1,2,5,4;3,1,5;4
OZTIJ|204,14028,36556,2525|1;;3,1,5;3,5;2,5
OZTIL|51,99,4979,2491|0;4;2;3,5;1,3,5
OZTLO|51,13875,36403,51|0;;3,1,5;4;1,5
OZTLO|204,14028,36556,204|1;;3,1,5;4;0,5
OZTLT|51,99,4979,27|0;4;2;1,5,3,1,5;1,5,4
OZTOL|204,45,4925,29|1;3,5;2;1,5;4,5
OZTSJ|51,135,5015,23|0;1,5,3;2;2,5,2;1,5,4
OZTTL|51,135,39,142|0;1,5,3;;3,1,5;4
OZTTZ|51,99,4979,147|0;4;2;1,5,3,1,5;4
OZTTZ|51,99,36067,147|0;4;1,3;2,0,5;4
OZZII|102,13926,26214,30583|;;4;3,5;2,5
SIIJL|612,4981,2493,3293|3;3,5;3,5;1,2,5;3,5
SIIJL|612,35564,2493,3293|3;3,5,3,2,5;3,5;1,2,5;3,5
SIIJL|1224,1224,5593,3545|1,3;;2,5;1,5,4;3,5,4
SIIJL|1224,5593,5593,3545|1,3;2,5;;1,5,4;3,5,4
SIILJ|99,99,35051,139|;;3;4;4
SIILJ|99,35051,6555,955|;3;3,0,5;2,5;1,2,5
SIILJ|99,35051,35051,139|;3;;4;4
SIILJ|99,70003,6555,955|;2,4,0,0,5;2,5,1,5;2,5;1,2,5
SIILJ|198,198,4567,23|1;;3;4,5;1,5,4
SIILJ|198,4567,4567,23|1;3;;4,5;1,5,4
SIILJ|1224,1224,5593,23|1,3;;2,5;3,5,4;1,5,4
SIILJ|1224,5593,5593,23|1,3;2,5;;3,5,4;1,5,4
SIILL|99,35051,6555,29|;3;3,0,5;1,5,3,5;4,5
SIILL|99,70003,6555,29|;2,4,0,0,5;2,5,1,5;1,5,3,5;4,5
SIILL|306,306,35258,142|2;;3,5;3,1,5;4
SIILL|306,35258,35258,142|2;3,5;;3,1,5;4
SIILL|612,612,4981,29|3;;3,5;1,5,3,1,5;4,5
SIILL|612,4981,4981,29|3;3,5;;1,5,3,1,5;4,5
SIIOT|99,35051,6555,27|;3;3,0,5;;1,5,4
SIIOT|99,70003,6555,27|;2,4,0,0,5;2,5,1,5;;1,5,4
SIISS|99,35051,6555,3483|;3;3,0,5;1,5,4;3,4
SIISS|99,70003,6555,3483|;2,4,0,0,5;2,5,1,5;1,5,4;3,4
SIIST|99,35051,6555,27|;3;3,0,5;2,5;1,5,4
SIIST|99,70003,6555,27|;2,4,0,0,5;2,5,1,5;2,5;1,5,4
SIITJ|99,35051,6555,955|;3;3,0,5;2,5;1,2,5
SIITJ|99,70003,6555,955|;2,4,0,0,5;2,5,1,5;2,5;1,2,5
SIITJ|198,198,198,23|1;;;2,0,5;1,5,4
SIITJ|1224,5593,891,139|1,3;2,5;3,5;3,1,5;4
SIITJ|1224,9962,891,139|1,3;3,5;3,5;3,1,5;4
SIITL|99,99,35051,2491|;;3;2;1,3,5
SIITL|99,35051,6555,29|;3;3,0,5;1,5,3,5;4,5
SIITL|99,35051,35051,2491|;3;;2;1,3,5
SIITL|99,70003,6555,29|;2,4,0,0,5;2,5,1,5;1,5,3,5;4,5
SIITL|198,198,4567,887|1;;3;1,5,2;3,1,5
SIITL|198,4567,4567,887|1;3;;1,5,2;3,1,5
SIITS|99,35051,6555,3483|;3;3,0,5;1,5,4;3,4
SIITS|99,70003,6555,3483|;2,4,0,0,5;2,5,1,5;1,5,4;3,4
SIJIJ|198,4567,1847,139|1;3;1,5,2;2,5;4
SIJIL|99,70003,4979,2491|;2,4,0,0,5;1,5;3,5;1,3,5
SIJIL|612,35564,3820,29|3;3,5,3,2,5;4;3,5;4,5
SIJIL|612,35564,839404,3293|3;3,5,3,2,5;3,4,5;2,5;3,5
SIJIL|1224,1224,60616,3545|1,3;;4;3,5;3,5,4
SIJIL|1224,5593,3545,3545|1,3;2,5;1,5,4;;3,5,4
SIJJO|99,99,3811,51|;;4;2,5;1,5
SIJJO|99,99,12659,51|;;2;1,3,5,3;1,5
SIJJO|99,70003,275,51|;2,4,0,0,5;1,5,4;1,5;1,5
SIJJO|99,70003,275,153|;2,4,0,0,5;1,5,4;1,5,3;
SIJJO|612,35564,3004,204|3;3,5,3,2,5;2,5;1,2,5;0,5
SIJJO|612,35564,839404,204|3;3,5,3,2,5;3,4,5;2,5,0,5;0,5
SIJJT|99,70003,275,27|;2,4,0,0,5;1,5,4;1,5,4;1,5,4
SIJLO|99,70003,275,51|;2,4,0,0,5;1,5,4;4,5;1,5
SIJLS|99,70003,275,3483|;2,4,0,0,5;1,5,4;1,5,3,1;3,4
SIJLS|1224,5593,3545,57|1,3;2,5;1,5,4;3,5,4,4;4
SIJLT|99,70003,4979,27|;2,4,0,0,5;1,5;1,5,3,1,5;1,5,4
SIJLZ|99,70003,275,147|;2,4,0,0,5;1,5,4;1,5;4
SIJLZ|1224,5593,1913,201|1,3;2,5;2,5;1,3,5;1,4
SIJOL|99,70003,275,29|;2,4,0,0,5;1,5,4;1,5;4,5
SIJSJ|1224,1224,77,23|1,3;;2,5,0,5,3;2;1,5,4
SIJSL|99,70003,275,887|;2,4,0,0,5;1,5,4;2,5;3,1,5
SIJTJ|99,70003,275,23|;2,4,0,0,5;1,5,4;1,5,4;1,5,4
SIJTT|99,35051,3307,27|;3;4;2,0,5;1,5,4
SIJTZ|99,70003,4979,147|;2,4,0,0,5;1,5;1,5,3,1,5;4
SIJZJ|99,70003,275,23|;2,4,0,0,5;1,5,4;1,5,4;1,5,4
SILIJ|99,99,1907,139|;;4;2,5;4
SILIJ|99,35051,139,139|;3;4;;4
SILIJ|99,35051,175851,955|;3;2,1;3,5;1,2,5
SILIJ|99,70003,210803,955|;2,4,0,0,5;2,5;3,5;1,2,5
SILIJ|198,198,3814,23|1;;1,4;3,5;1,5,4
SILIJ|198,4567,23,23|1;3;4,5;;1,5,4
SILIJ|1224,1224,1774,23|1,3;;2,5,1;3,5;1,5,4
SILIJ|1224,5593,23,23|1,3;2,5;3,5,4;;1,5,4
SILIL|99,70003,4979,2491|;2,4,0,0,5;4,5;3,5;1,3,5
SILIL|306,306,1910,142|2;;1,5,3,5;2,5;4
SILIL|306,35258,142,142|2;3,5;3,1,5;;4
SILIL|612,612,3820,29|3;;3,1,5;3,5;4,5
SILIL|612,4981,29,29|3;3,5;1,5,3,1,5;;4,5
SILIL|612,4981,17781,3293|3;3,5;1,5,2;2,5;3,5
SILJI|1224,1224,1774,61166|1,3;;2,5,1;4;3,5
SILJO|99,35051,139,204|;3;4;3,4,5;0,5
SILJS|306,35258,142,57|2;3,5;3,1,5;2;4
SILJT|99,35051,139,27|;3;4;;1,5,4
SILLO|99,70003,210803,51|;2,4,0,0,5;2,5;3,5,1,5;1,5
SILLO|612,4981,29,51|3;3,5;1,5,3,1,5;3,5;1,5
SILLT|99,70003,4571,27|;2,4,0,0,5;1,5,3,5;4,5;1,5,4
SILLT|99,70003,4979,27|;2,4,0,0,5;4,5;1,5,3,1,5;1,5,4
SILLT|612,4981,29,141|3;3,5;1,5,3,1,5;1,5;4
SILLZ|198,4567,23,201|1;3;4,5;1,5,3;1,4
SILLZ|1224,5593,23,201|1,3;2,5;3,5,4;1,5,3;1,4
SILLZ|1224,5593,826841,201|1,3;2,5;1,5,3;3,5,4;1,4
SILOJ|99,35051,139,955|;3;4;0;1,2,5
SILOL|612,4981,29,3293|3;3,5;1,5,3,1,5;1;3,5
SILSJ|306,35258,142,3310|2;3,5;3,1,5;1;2,0,5
SILTT|99,99,3307,27|;;1,3,5;2,0,5;1,5,4
SILTT|99,35051,3307,27|;3;;2,0,5;1,5,4
SILTT|198,4567,23,141|1;3;4,5;1,5,3;4
SILTT|306,35258,142,27|2;3,5;3,1,5;2;1,5,4
SILTT|1224,5593,23,141|1,3;2,5;3,5,4;1,5,3;4
SILTZ|99,70003,4979,147|;2,4,0,0,5;4,5;1,5,3,1,5;4
SILZL|198,4567,23,887|1;3;4,5;;3,1,5
SILZL|1224,5593,23,887|1,3;2,5;3,5,4;;3,1,5
SILZL|1224,5593,826841,3545|1,3;2,5;1,5,3;1,4;3,5,4
SIOIT|99,35051,61163,27|;3;;2,5;1,5,4
SIOIT|99,70003,96115,27|;2,4,0,0,5;;2,5;1,5,4
SIOLL|306,306,30,142|2;;1,5;1,5;4
SIOTL|198,198,54,142|1;;0,5;3,1,5;4
SISIS|99,35051,846059,3483|;3;3,2;2,5;3,4
SISJJ|306,35258,170,955|2;3,5;2,5;2,5;1,2,5
SISJJ|306,35258,170,3310|2;3,5;2,5;1,2,5;2,0,5
SISJL|198,198,102,887|1;;;2,5;3,1,5
SISLJ|198,198,102,3310|1;;;1,3,5;2,0,5
SISLL|612,4981,85,887|3;3,5;1,5,2,5;3,5;3,1,5
SISLL|612,4981,85,3293|3;3,5;1,5,2,5;1,3,5;3,5
SITIJ|99,35051,191211,955|;3;4,3;2,5;1,2,5
SITIJ|99,70003,226163,955|;2,4,0,0,5;2,5;2,5;1,2,5
SITIJ|198,198,23,23|1;;2,0,5;;1,5,4
SITIJ|198,4567,887,139|1;3;1,5,2;3,5;4
SITIJ|1224,5593,581081,139|1,3;2,5;1,5,3;3,5;4
SITIJ|1224,9962,585450,139|1,3;3,5;3,1,5;3,5;4
SITIL|99,99,4979,2491|;;2;3,5;1,3,5
SITIL|99,35051,2491,2491|;3;2;;1,3,5
SITIL|198,198,9958,887|1;;2;3,5;3,1,5
SITIL|198,4567,887,887|1;3;1,5,2;;3,1,5
SITIS|99,35051,968939,3483|;3;3,4,2;2,5;3,4
SITIT|612,4981,1909,141|3;3,5;1,5,4;2,5;4
SITJI|198,4567,887,30583|1;3;1,5,2;4;2,5
SITJJ|99,35051,2795,955|;3;;2,5;1,2,5
SITLL|198,4567,1495,887|1;3;1,5;3,5;3,1,5
SITLT|99,99,4979,27|;;2;1,5,3,1,5;1,5,4
SITLT|1224,5593,581081,141|1,3;2,5;1,5,3;3,5,4;4
SITLZ|198,198,23,201|1;;2,0,5;1,5,3;1,4
SITTJ|1224,1224,78,23|1,3;;2,0,5,3;2,0,5;1,5,4
SITTL|1224,5593,581081,3545|1,3;2,5;1,5,3;4;3,5,4
SITTO|99,70003,6611,51|;2,4,0,0,5;1,5,3;2,5;1,5
SITTT|198,198,23,141|1;;2,0,5;1,5,3;4
SITTT|306,35258,202,27|2;3,5;3,1,5;2,0,5;1,5,4
SITTZ|99,99,4979,147|;;2;1,5,3,1,5;4
SITTZ|99,99,36067,147|;;1,3;2,0,5;4
SITZJ|99,35051,2491,955|;3;2;4;1,2,5
SITZL|198,198,23,887|1;;2,0,5;;3,1,5
SIZIT|198,4567,1399,141|1;3;2,5;3,5;4
SIZIT|612,4981,1909,141|3;3,5;4;2,5;4
SIZLL|198,4567,225751,887|1;3;;3,1,5,3;3,1,5
SIZLL|1224,5593,226777,3545|1,3;2,5;;3,1,5;3,5,4
SIZTI|198,4567,1399,30583|1;3;2,5;4;2,5
SIZTJ|1224,1224,78,23|1,3;;3,5,3;2,0,5;1,5,4
SIZTL|198,198,39,142|1;;3,5;3,1,5;4
SJIIJ|198,25318,1847,139|1;2;3,5;2,5;4
SJIIJ|306,562,18038,3310|2;1,5;2,5;3,3,5,3,5;2,0,5
SJIIJ|306,562,35514,3310|2;1,5;3,5;2,5;2,0,5
SJIIL|99,11875,4979,2491|;1;3,5;3,5;1,3,5
SJIIL|198,550,4919,2491|1;3;3,5;3,5;1,3,5
SJIIL|198,550,35502,2491|1;3;2,1,5;3,5;1,3,5
SJIIL|612,30308,3820,29|3;4;2,5;3,5;4,5
SJIIL|1224,60616,3545,3545|1,3;4;3,5;;3,5,4
SJIIL|1224,60616,60616,3545|1,3;4;;3,5;3,5,4
SJIJO|99,3811,275,51|;4;3;1,5;1,5
SJIJO|99,3811,275,153|;4;3;1,5,3;
SJIJO|99,3811,3811,51|;4;;2,5;1,5
SJIJO|99,12659,12659,51|;2;;1,3,5,3;1,5
SJIJO|612,13172,3004,204|3;2,5;3,5;1,2,5;0,5
SJIJS|198,550,4919,2871|1;3;3,5;1,5,4;3,4
SJIJT|99,3811,275,27|;4;3;1,5,4;1,5,4
SJIJT|1224,1771,4475,27|1,3;3,5;3;1,5,4;1,5,4
SJILI|198,550,4919,30583|1;3;3,5;1,5,3,5;2,5
SJILI|198,550,35502,61166|1;3;2,1,5;3,5;3,5
SJILO|99,3811,275,51|;4;3;4,5;1,5
SJILS|99,3811,275,3483|;4;3;1,5,3,1;3,4
SJILS|1224,1771,4475,3483|1,3;3,5;3;1,5,3;3,4
SJILS|1224,60616,3545,57|1,3;4;3,5;3,5,4,4;4
SJILT|99,11875,4979,27|;1;3,5;1,5,3,1,5;1,5,4
SJILT|198,550,4919,27|1;3;3,5;1,5,3,5,1,5;1,5,4
SJILZ|99,3811,275,147|;4;3;1,5;4
SJILZ|1224,26344,1913,201|1,3;2,5;3,5;1,3,5;1,4
SJIOJ|198,550,4919,23|1;3;3,5;1,5;1,5,4
SJIOL|99,3811,275,29|;4;3;1,5;4,5
SJISJ|198,550,4919,23|1;3;3,5;1,5,2,5;1,5,4
SJISJ|1224,77,77,23|1,3;2,5,0,5,3;;2;1,5,4
SJISL|99,3811,275,887|;4;3;2,5;3,1,5
SJITJ|99,3811,275,23|;4;3;1,5,4;1,5,4
SJITT|99,29795,3307,27|;2,2,5;2,5;2,0,5;1,5,4
SJITT|198,550,4919,27|1;3;3,5;1,5,3,1,5;1,5,4
SJITZ|99,11875,4979,147|;1;3,5;1,5,3,1,5;4
SJIZJ|99,3811,275,23|;4;3;1,5,4;1,5,4
SJJIO|99,3811,51,51|;4;2,5;;1,5
SJJIO|99,3811,192227,51|;4;1;2,5;1,5
SJJIO|99,12659,51,51|;2;1,3,5,3;;1,5
SJJIS|198,550,59942,2871|1;3;1,4;3,5;3,4
SJJIT|1224,1771,61163,27|1,3;3,5;4;2,5;1,5,4
